scode,ccode,country,year,ind,intind,intviol,intwar,civviol,civwar,ethviol,ethwar,inttot,civtot,actotal,nborder,totint,totciv,totalac,nint,nciv,nac,region,nregion,regint,regciv,regac,nrint,nrciv,nrac
ARG,160,Argentina,1949,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1950,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1951,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1952,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,11,0,7,7,0,2,2
ARG,160,Argentina,1953,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1954,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1955,1,0,0,0,2,0,0,0,0,2,2,5,0,0,0,0,0,0,8,11,0,7,7,0,2,2
ARG,160,Argentina,1956,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,5,5,0,1,1
ARG,160,Argentina,1957,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2
ARG,160,Argentina,1958,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2
ARG,160,Argentina,1959,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2
ARG,160,Argentina,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2
ARG,160,Argentina,1961,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,11,0,6,6,0,2,2
ARG,160,Argentina,1962,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,6,6,0,2,2
ARG,160,Argentina,1963,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,1,1,0,1,1
ARG,160,Argentina,1964,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,8,12,0,2,2,0,2,2
ARG,160,Argentina,1965,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,12,0,2,2,0,2,2
ARG,160,Argentina,1966,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,1,1,0,1,1
ARG,160,Argentina,1967,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,1,1,0,1,1
ARG,160,Argentina,1968,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,1,1,0,1,1
ARG,160,Argentina,1969,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0
ARG,160,Argentina,1970,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0
ARG,160,Argentina,1971,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0
ARG,160,Argentina,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,0,0,0,0,0
ARG,160,Argentina,1973,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,13,0,2,2,0,1,1
ARG,160,Argentina,1974,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,8,13,0,3,3,0,1,1
ARG,160,Argentina,1975,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,8,13,0,3,3,0,1,1
ARG,160,Argentina,1976,1,0,0,0,0,3,0,0,0,3,3,5,0,3,3,0,1,1,8,13,0,6,6,0,2,2
ARG,160,Argentina,1977,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,13,0,3,3,0,1,1
ARG,160,Argentina,1978,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,13,0,3,3,0,1,1
ARG,160,Argentina,1979,1,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,8,13,0,3,3,0,1,1
ARG,160,Argentina,1980,1,0,0,0,0,3,0,0,0,3,3,5,0,1,1,0,1,1,8,13,0,4,4,0,2,2
ARG,160,Argentina,1981,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,2,0,2,2,0,2
ARG,160,Argentina,1982,1,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,8,13,1,3,4,1,1,2
ARG,160,Argentina,1983,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,3,3,0,1,1
ARG,160,Argentina,1984,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1985,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1986,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1987,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,8,13,0,9,9,0,3,3
ARG,160,Argentina,1988,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1989,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,1,7,8,1,2,3
ARG,160,Argentina,1990,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1991,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1992,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1993,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1994,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1995,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,2,7,9,2,2,3
ARG,160,Argentina,1996,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1997,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,7,7,0,2,2
ARG,160,Argentina,1998,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,1999,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,2000,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,2001,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,2002,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,2003,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARG,160,Argentina,2004,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,13,0,4,4,0,1,1
ARM,371,Armenia,1991,1,0,0,3,0,0,0,0,3,0,3,4,3,13,16,1,4,4,5,20,16,34,50,4,8,10
ARM,371,Armenia,1992,1,0,0,3,0,0,0,0,3,0,3,4,3,13,16,1,4,4,5,20,6,30,36,2,8,9
ARM,371,Armenia,1993,1,0,0,3,0,0,0,0,3,0,3,4,3,13,16,1,4,4,5,20,6,30,36,2,8,9
ARM,371,Armenia,1994,1,0,0,3,0,0,0,0,3,0,3,4,3,6,9,1,2,2,5,20,6,19,25,2,7,8
ARM,371,Armenia,1995,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,18,18,0,6,6
ARM,371,Armenia,1996,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,19,19,0,6,6
ARM,371,Armenia,1997,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,5,20,0,19,19,0,6,6
ARM,371,Armenia,1998,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,2,2,5,20,1,17,18,1,6,6
ARM,371,Armenia,1999,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,5,20,1,12,13,1,4,5
ARM,371,Armenia,2000,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ARM,371,Armenia,2001,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ARM,371,Armenia,2002,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,1,8,9,1,2,3
ARM,371,Armenia,2003,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20,6,8,14,1,3,4
ARM,371,Armenia,2004,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,5,20,6,10,16,1,5,6
AUL,900,Australia,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUL,900,Australia,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
AUS,305,Austria,1946,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,5,5,0,1,1
AUS,305,Austria,1947,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,5,5,0,1,1
AUS,305,Austria,1948,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,1,5,6,1,1,2
AUS,305,Austria,1949,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,1,5,6,1,1,2
AUS,305,Austria,1950,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,0,4,2,0,2
AUS,305,Austria,1951,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,0,4,2,0,2
AUS,305,Austria,1952,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,0,4,2,0,2
AUS,305,Austria,1953,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,0,4,2,0,2
AUS,305,Austria,1954,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,1,0,1,1,0,1
AUS,305,Austria,1955,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0
AUS,305,Austria,1956,1,0,0,0,0,0,0,0,0,0,0,6,3,0,3,1,0,1,0,27,3,0,3,1,0,1
AUS,305,Austria,1957,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0
AUS,305,Austria,1958,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0
AUS,305,Austria,1959,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0
AUS,305,Austria,1960,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,2,0,2,1,0,1
AUS,305,Austria,1961,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,0,4,2,0,2
AUS,305,Austria,1962,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,2,0,2,1,0,1
AUS,305,Austria,1963,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,2,0,2,1,0,1
AUS,305,Austria,1964,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,0,3,1,0,1
AUS,305,Austria,1965,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,1,4,1,1,1
AUS,305,Austria,1966,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,1,4,1,1,1
AUS,305,Austria,1967,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,1,4,1,1,1
AUS,305,Austria,1968,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,3,6,1,3,3
AUS,305,Austria,1969,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,4,2,6,2,1,3
AUS,305,Austria,1970,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,3,6,1,2,3
AUS,305,Austria,1971,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,3,6,1,2,3
AUS,305,Austria,1972,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,3,6,1,2,3
AUS,305,Austria,1973,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,3,6,1,2,3
AUS,305,Austria,1974,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,5,5,0,3,3
AUS,305,Austria,1975,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,6,6,0,4,4
AUS,305,Austria,1976,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,5,5,0,3,3
AUS,305,Austria,1977,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,7,7,0,3,3
AUS,305,Austria,1978,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,7,7,0,3,3
AUS,305,Austria,1979,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,0,7,7,0,3,3
AUS,305,Austria,1980,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,7,10,1,3,4
AUS,305,Austria,1981,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,3,5,8,1,3,4
AUS,305,Austria,1982,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,1,0,27,4,5,9,2,3,4
AUS,305,Austria,1983,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,4,7,1,2,3
AUS,305,Austria,1984,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,7,10,1,2,3
AUS,305,Austria,1985,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,7,10,1,2,3
AUS,305,Austria,1986,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,5,8,1,2,3
AUS,305,Austria,1987,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,5,8,1,2,3
AUS,305,Austria,1988,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,3,5,8,1,2,3
AUS,305,Austria,1989,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,1,6,7,1,3,4
AUS,305,Austria,1990,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,7,7,0,3,3
AUS,305,Austria,1991,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,32,0,6,6,0,3,3
AUS,305,Austria,1992,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,37,0,15,15,0,5,5
AUS,305,Austria,1993,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,15,15,0,5,5
AUS,305,Austria,1994,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,19,19,0,6,6
AUS,305,Austria,1995,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,17,17,0,5,5
AUS,305,Austria,1996,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,8,8,0,3,3
AUS,305,Austria,1997,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,6,6,0,3,3
AUS,305,Austria,1998,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,6,6,0,2,2
AUS,305,Austria,1999,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,3,11,14,1,3,3
AUS,305,Austria,2000,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,4,4,0,1,1
AUS,305,Austria,2001,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,1,4,5,1,1,2
AUS,305,Austria,2002,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,4,4,0,1,1
AUS,305,Austria,2003,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,2,4,6,1,1,2
AUS,305,Austria,2004,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,2,5,7,1,2,3
AZE,373,Azerbaijan,1991,1,0,0,3,0,0,0,3,3,3,6,5,3,10,13,1,3,4,5,20,16,34,50,4,8,10
AZE,373,Azerbaijan,1992,1,0,0,3,0,0,0,3,3,3,6,5,3,10,13,1,3,4,5,20,6,30,36,2,8,9
AZE,373,Azerbaijan,1993,1,0,0,3,0,0,0,3,3,3,6,5,3,10,13,1,3,4,5,20,6,30,36,2,8,9
AZE,373,Azerbaijan,1994,1,0,0,3,0,0,0,3,3,3,6,5,3,7,10,1,2,3,5,20,6,19,25,2,7,8
AZE,373,Azerbaijan,1995,1,0,0,0,0,0,0,3,0,3,3,5,0,7,7,0,2,2,5,20,0,18,18,0,6,6
AZE,373,Azerbaijan,1996,1,0,0,0,0,0,0,3,0,3,3,5,0,7,7,0,2,2,5,20,0,19,19,0,6,6
AZE,373,Azerbaijan,1997,1,0,0,0,0,0,0,3,0,3,3,5,0,3,3,0,1,1,5,20,0,19,19,0,6,6
AZE,373,Azerbaijan,1998,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,2,2,5,20,1,17,18,1,6,6
AZE,373,Azerbaijan,1999,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,5,20,1,12,13,1,4,5
AZE,373,Azerbaijan,2000,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,5,20,1,8,9,1,2,3
AZE,373,Azerbaijan,2001,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,5,20,1,8,9,1,2,3
AZE,373,Azerbaijan,2002,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,5,20,1,8,9,1,2,3
AZE,373,Azerbaijan,2003,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,1,1,5,20,6,8,14,1,3,4
AZE,373,Azerbaijan,2004,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,2,2,5,20,6,10,16,1,5,6
BAH,692,Bahrain,1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,0,13,13,0,4,4
BAH,692,Bahrain,1972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,0,13,13,0,4,4
BAH,692,Bahrain,1973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,9,8,17,3,3,5
BAH,692,Bahrain,1974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,2,12,14,2,5,6
BAH,692,Bahrain,1975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,2,15,17,2,5,6
BAH,692,Bahrain,1976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,0,15,15,0,5,5
BAH,692,Bahrain,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,0,16,16,0,4,4
BAH,692,Bahrain,1978,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,6,20,26,4,5,7
BAH,692,Bahrain,1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,2,26,28,2,5,7
