ID	Location	SideA	SideA2nd	SideB	SideB2nd	Incomp	Terr	YEAR	Int1	CumInt	Type	StartDate	StartPrec	StartDate2	Startprec2	EpEnd	EpEndDate	EpEndPrec	GWNOA	GWNOA2nd	GWNOB	GWNOB2nd	GWNOLoc	Region	Version
95	Peru	Peru		Sendero Luminoso		2		1983	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1984	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1985	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1986	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1987	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1988	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		"MRTA, Sendero Luminoso"		2		1989	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1990	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		"MRTA, Sendero Luminoso"		2		1991	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		"MRTA, Sendero Luminoso"		2		1992	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		"MRTA, Sendero Luminoso"		2		1993	2	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1994	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1995	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1996	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1997	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1998	1	1	3	6/16/1965	2	8/15/1981	1	0			135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		1999	1	1	3	6/16/1965	2	8/15/1981	1	1	12/31/1999	-99	135				135	5	4-2008
95	Peru	Peru		Sendero Luminoso		2		2007	1	1	3	6/16/1965	2	11/14/2007	1	0			135				135	5	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1965	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1966	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1967	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1968	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1969	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1970	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1971	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1972	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1973	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1974	2	1	2	1/1/1965	5	1/1/1965	5	0			817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
96	"Democratic Republic of Vietnam, Republic of Vietnam"	Republic of Vietnam	"Australia, New Zealand, Philippines, Republic of Korea , Thailand, United States of America"	Democratic Republic of Vietnam	People's Republic of Korea	1	South Vietnam	1975	2	1	2	1/1/1965	5	1/1/1965	5	1	4/30/1975	-99	817	"900, 920, 840, 732, 800, 2"	816	731	"816, 817"	3	4-2008
97	"Cambodia, Thailand"	Cambodia		Thailand		1	Common Border	1966	1	0	2	6/12/1966	1	6/12/1966	1	1	12/31/1966	-99	811		800		"811, 800"	3	4-2008
97	"Cambodia, Thailand"	Cambodia		Thailand		1	Common Border	1977	1	0	2	6/12/1966	1	1/1/1977	5	0			811		800		"811, 800"	3	4-2008
97	"Cambodia, Thailand"	Cambodia		Thailand		1	Common Border	1978	1	0	2	6/12/1966	1	1/1/1977	5	1	12/31/1978	-99	811		800		"811, 800"	3	4-2008
98	Ghana	Ghana		NLC		2		1966	1	0	3	2/24/1966	1	2/24/1966	1	1	2/24/1966	-99	452				452	4	4-2008
98	Ghana	Ghana		Military faction (forces of Jerry John Rawlings)		2		1981	1	0	3	2/24/1966	1	12/31/1981	1	1	12/31/1981	-99	452				452	4	4-2008
98	Ghana	Ghana		Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo) 		2		1983	1	0	3	2/24/1966	1	6/19/1983	1	1	6/19/1983	-99	452				452	4	4-2008
99	India	India		MNF		1	Mizoram	1966	1	0	3	9/1/1966	2	9/1/1966	2	0			750				750	3	4-2008
99	India	India		MNF		1	Mizoram	1967	1	0	3	9/1/1966	2	9/1/1966	2	0			750				750	3	4-2008
99	India	India		MNF		1	Mizoram	1968	1	0	3	9/1/1966	2	9/1/1966	2	1	12/31/1968	-99	750				750	3	4-2008
100	Nigeria	Nigeria		Military faction (forces of Patrick Nzeogwu)		2		1966	1	0	3	1/15/1966	1	1/15/1966	1	1	7/29/1966	-99	475				475	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1966	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1967	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1968	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1969	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1970	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1971	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1972	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1973	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1974	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1975	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1976	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1977	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1978	1	0	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1979	1	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1980	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1981	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1982	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1983	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1984	1	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1985	1	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1986	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1987	2	1	3	8/26/1966	1	8/26/1966	1	0			560				560	4	4-2008
101	South Africa	South Africa		SWAPO		1	Namibia	1988	2	1	3	8/26/1966	1	8/26/1966	1	1	12/22/1988	-99	560				560	4	4-2008
102	Syria	Syria 		Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen)		2		1966	1	0	3	2/23/1966	1	2/23/1966	1	1	2/23/1966	-99	652				652	2	4-2008
102	Syria	Syria		Muslim Brotherhood		2		1979	1	0	3	2/23/1966	1	6/16/1979	1	0			652				652	2	4-2008
102	Syria	Syria		Muslim Brotherhood		2		1980	1	0	3	2/23/1966	1	6/16/1979	1	0			652				652	2	4-2008
102	Syria	Syria		Muslim Brotherhood		2		1981	1	0	3	2/23/1966	1	6/16/1979	1	0			652				652	2	4-2008
102	Syria	Syria		Muslim Brotherhood		2		1982	2	1	3	2/23/1966	1	6/16/1979	1	1	2/2/1982	-99	652				652	2	4-2008
103	Cambodia	Cambodia		KR		2		1967	2	1	3	4/2/1967	1	4/2/1967	1	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1968	1	1	3	4/2/1967	1	4/2/1967	1	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1969	1	1	3	4/2/1967	1	4/2/1967	1	0			811				811	3	4-2008
103	Cambodia	Cambodia	"Republic of Vietnam, United States of America"	FUNK	Democratic Republic of Vietnam	2		1970	2	1	3	4/2/1967	1	4/2/1967	1	0			811				811	3	4-2008
103	Cambodia	Cambodia	"Republic of Vietnam, United States of America"	FUNK	Democratic Republic of Vietnam	2		1971	2	1	4	4/2/1967	1	4/2/1967	1	0			811	"817, 2"		816	811	3	4-2008
103	Cambodia	Cambodia	"Republic of Vietnam, United States of America"	FUNK	Democratic Republic of Vietnam	2		1972	2	1	4	4/2/1967	1	4/2/1967	1	0			811	"817, 2"		816	811	3	4-2008
103	Cambodia	Cambodia	"Republic of Vietnam, United States of America"	FUNK	Democratic Republic of Vietnam	2		1973	2	1	4	4/2/1967	1	4/2/1967	1	0			811	"817, 2"		816	811	3	4-2008
103	Cambodia	Cambodia		FUNK	Democratic Republic of Vietnam	2		1974	2	1	4	4/2/1967	1	4/2/1967	1	0			811	"817, 2"		816	811	3	4-2008
103	Cambodia	Cambodia		FUNK	Democratic Republic of Vietnam	2		1975	2	1	4	4/2/1967	1	4/2/1967	1	1	4/17/1975	-99	811			816	811	3	4-2008
103	Cambodia	Cambodia		KNUFNS	Democratic Republic of Vietnam	2		1978	2	1	4	4/2/1967	1	12/1/1978	3	0			811			816	811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"KPNLF, KR"		2		1979	1	1	4	4/2/1967	1	12/1/1978	3	0			811			816	811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"KPNLF, KR"		2		1980	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"KPNLF, KR"		2		1981	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1982	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1983	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1984	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1985	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1986	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1987	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1988	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia	Democratic Republic of Vietnam	"FUNCINPEC, KPNLF, KR"		2		1989	2	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia		"FUNCINPEC, KPNLF, KR"		2		1990	1	1	4	4/2/1967	1	12/1/1978	3	0			811	816			811	3	4-2008
103	Cambodia	Cambodia		"FUNCINPEC, KPNLF, KR"		2		1991	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1992	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1993	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1994	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1995	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		KR		2		1996	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		"FUNCINPEC, KR"		2		1997	1	1	3	4/2/1967	1	12/1/1978	3	0			811				811	3	4-2008
103	Cambodia	Cambodia		"FUNCINPEC, KR"		2		1998	1	1	3	4/2/1967	1	12/1/1978	3	1	12/25/1998		811				811	3	4-2008
104	"Egypt, Israel"	Israel		Egypt		1	Suez/Sinai	1967	2	1	2	6/5/1967	1	6/5/1967	1	1	6/10/1967	-99	666		651		"651, 666"	2	4-2008
104	"Egypt, Israel"	Israel		Egypt		1	Suez/Sinai	1969	1	1	2	6/5/1967	1	3/6/1969	1	0			666		651		"651, 666"	2	4-2008
104	"Egypt, Israel"	Israel		Egypt		1	Suez/Sinai	1970	1	1	2	6/5/1967	1	3/6/1969	1	1	8/7/1970	-99	666		651		"651, 666"	2	4-2008
104	"Egypt, Israel"	Israel		Egypt		1	Suez/Sinai	1973	2	1	2	6/5/1967	1	10/6/1973	1	1	10/6/1973	-99	666		651		"651, 666"	2	4-2008
105	"Israel, Jordan"	Israel		Jordan		1	West Bank	1967	2	1	2	6/5/1967	1	6/5/1967	1	1	6/10/1967	-99	666		663		"666, 663"	2	4-2008
106	"Israel, Syria"	Israel		Syria		1	Golan Heights	1967	2	1	2	6/5/1967	1	6/5/1967	1	1	6/10/1967	-99	666		652		"666, 652"	2	4-2008
106	"Israel, Syria"	Israel		Syria		1	Golan Heights	1973	2	1	2	6/5/1967	1	10/6/1973	1	1	10/24/1973	-99	666		652		"666, 652"	2	4-2008
107	Nigeria	Nigeria		Republic of Biafra		1	Biafra	1967	2	1	3	7/6/1967	2	7/6/1967	2	0			475				475	4	4-2008
107	Nigeria	Nigeria		Republic of Biafra		1	Biafra	1968	2	1	3	7/6/1967	2	7/6/1967	2	0			475				475	4	4-2008
107	Nigeria	Nigeria		Republic of Biafra		1	Biafra	1969	2	1	3	7/6/1967	2	7/6/1967	2	0			475				475	4	4-2008
107	Nigeria	Nigeria		Republic of Biafra		1	Biafra	1970	2	1	3	7/6/1967	2	7/6/1967	2	1	1/12/1970	-99	475				475	4	4-2008
108	"China, Myanmar"	China		Myanmar		1	Common Border	1969	1	0	2	2/1/1969	4	2/1/1969	4	1	12/31/1969	-99	710		775		"710, 775"	3	4-2008
109	"China, Russia (Soviet Union)"	China		Russia (Soviet Union)		1	Ussuri river	1969	1	0	2	3/2/1969	1	3/2/1969	1	1	12/31/1969	-99	710		365		"710, 365"	3	4-2008
110	"El Salvador, Honduras"	El Salvador		Honduras		1	Common Border	1969	2	1	2	7/3/1969	2	7/3/1969	2	1	7/18/1969	-99	92		91		"92, 91"	5	4-2008
111	Guinea	Guinea		RFDG		2		2000	1	0	3	9/1/2000	4	9/1/2000	4	0			438				438	4	4-2008
111	Guinea	Guinea		RFDG		2		2001	1	0	3	9/1/2000	4	9/1/2000	4	1	12/31/2001	-99	438				438	4	4-2008
112	Philippines	Philippines		MIM		1	Mindanao	1970	1	0	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MIM		1	Mindanao	1971	1	0	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1972	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1973	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1974	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1975	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1976	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1977	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1978	2	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1979	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1980	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1981	2	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1982	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1983	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1984	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1985	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1986	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1987	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1988	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1989	1	1	3	8/20/1970	1	8/20/1970	1	0			840				840	3	4-2008
112	Philippines	Philippines		"MILF, MNLF"		1	Mindanao	1990	1	1	3	8/20/1970	1	8/20/1970	1	1	12/31/1990	-99	840				840	3	4-2008
112	Philippines	Philippines		MNLF		1	Mindanao	1993	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	1994	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		ASG		1	Mindanao	1995	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		MILF		1	Mindanao	1996	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	1997	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	1998	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	1999	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	2000	2	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF, MNLF - Misauri"		1	Mindanao	2001	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF, MNLF - Misauri"		1	Mindanao	2002	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	2003	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	2004	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF"		1	Mindanao	2005	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		ASG		1	Mindanao	2006	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
112	Philippines	Philippines		"ASG, MILF, MNLF - Malik"		1	Mindanao	2007	1	1	3	8/20/1970	1	1/1/1993	5	0			840				840	3	4-2008
113	Sudan	Sudan		Sudanese Communist Party		2		1971	1	0	3	7/22/1971	1	7/22/1971	1	1	7/22/1971	-99	625				625	4	4-2008
113	Sudan	Sudan		Islamic Charter Front		2		1976	1	0	3	7/22/1971	1	7/2/1976	1	1	7/2/1976	-99	625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1983	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1984	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1985	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1986	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1987	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1988	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1989	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1990	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1991	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1992	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1993	1	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1994	1	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SPLM/A		2		1995	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, SAF"		2		1996	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		1997	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		1998	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		1999	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		2000	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		2001	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"SPLM/A, NDA"		2		2002	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan	Chad	"JEM, SLM/A, SPLM/A"		2		2003	2	1	4	7/22/1971	1	5/17/1983	1	0			625	483			625	4	4-2008
113	Sudan	Sudan		"JEM, SLM/A, SPLM/A"		2		2004	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		SLM/A		2		2005	1	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"NRF, SLM/A, SLM/A - MM"		2		2006	2	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
113	Sudan	Sudan		"JEM, SLM/A - Unity"		2		2007	1	1	3	7/22/1971	1	5/17/1983	1	0			625				625	4	4-2008
114	Madagascar	Madagascar		Monima National Independence Movement		2		1971	1	0	3	1/1/1971	6	1/1/1971	6	1	4/1/1971	-99	580				580	4	4-2008
115	Morocco	Morocco		Military faction (forces of Mohamed Madbouh)		2		1971	1	0	3	7/10/1971	1	7/10/1971	1	1	7/11/1971	-99	600				600	4	4-2008
